date_time,Bus No,Week Day,Bus Type,Driver Rating Based On Time,Driver Rating Based On Decepline,Bus Rating,Driver Age,Weather,Longtide,Latitude,Hours,Minitues,Seconds
2020-01-09 16:26:04,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35472,80.47105,16.0,26.0,4.0
2020-01-09 16:26:05,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35471,80.4712,16.0,26.0,5.0
2020-01-09 16:26:06,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35469,80.47135,16.0,26.0,6.0
2020-01-09 16:26:07,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35467,80.4715,16.0,26.0,7.0
2020-01-09 16:26:08,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.47165,16.0,26.0,8.0
2020-01-09 16:26:09,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35463,80.47179,16.0,26.0,9.0
2020-01-09 16:26:10,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354610000000001,80.47194,16.0,26.0,10.0
2020-01-09 16:26:11,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35459,80.47208,16.0,26.0,11.0
2020-01-09 16:26:12,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354569999999999,80.47223000000001,16.0,26.0,12.0
2020-01-09 16:26:13,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35455,80.47238,16.0,26.0,13.0
2020-01-09 16:26:14,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35454,80.47253,16.0,26.0,14.0
2020-01-09 16:26:15,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35454,80.47268000000001,16.0,26.0,15.0
2020-01-09 16:26:16,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35455,80.47283,16.0,26.0,16.0
2020-01-09 16:26:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35455,80.47296999999999,16.0,26.0,17.0
2020-01-09 16:26:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354560000000001,80.4731,16.0,26.0,18.0
2020-01-09 16:26:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35458,80.47323,16.0,26.0,19.0
2020-01-09 16:26:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3546,80.47336999999999,16.0,26.0,20.0
2020-01-09 16:26:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354619999999999,80.47352,16.0,26.0,21.0
2020-01-09 16:26:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35465,80.47365,16.0,26.0,22.0
2020-01-09 16:26:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35467,80.47378,16.0,26.0,23.0
2020-01-09 16:26:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35472,80.47391,16.0,26.0,24.0
2020-01-09 16:26:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35476,80.47404,16.0,26.0,25.0
2020-01-09 16:26:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3548,80.47417,16.0,26.0,26.0
2020-01-09 16:26:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35484,80.47431,16.0,26.0,27.0
2020-01-09 16:26:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35489,80.47445,16.0,26.0,28.0
2020-01-09 16:26:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35492,80.47459,16.0,26.0,29.0
2020-01-09 16:26:30,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35496,80.47473000000001,16.0,26.0,30.0
2020-01-09 16:26:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35498,80.47487,16.0,26.0,31.0
2020-01-09 16:26:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35498,80.475,16.0,26.0,32.0
2020-01-09 16:26:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35498,80.47513000000001,16.0,26.0,33.0
2020-01-09 16:26:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35498,80.47527,16.0,26.0,34.0
2020-01-09 16:26:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.354989999999999,80.4754,16.0,26.0,35.0
2020-01-09 16:26:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355,80.47551999999999,16.0,26.0,36.0
2020-01-09 16:26:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35502,80.47564,16.0,26.0,37.0
2020-01-09 16:26:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355039999999999,80.47576,16.0,26.0,38.0
2020-01-09 16:26:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35507,80.47589,16.0,26.0,39.0
2020-01-09 16:26:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3551,80.47601,16.0,26.0,40.0
2020-01-09 16:26:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35513,80.47613,16.0,26.0,41.0
2020-01-09 16:26:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35516,80.47625,16.0,26.0,42.0
2020-01-09 16:26:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35518,80.47638,16.0,26.0,43.0
2020-01-09 16:26:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355210000000001,80.4765,16.0,26.0,44.0
2020-01-09 16:26:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35522,80.47662,16.0,26.0,45.0
2020-01-09 16:26:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35524,80.47675,16.0,26.0,46.0
2020-01-09 16:26:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355260000000001,80.47686999999999,16.0,26.0,47.0
2020-01-09 16:26:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35528,80.477,16.0,26.0,48.0
2020-01-09 16:26:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35529,80.47713,16.0,26.0,49.0
2020-01-09 16:26:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3553,80.47726999999999,16.0,26.0,50.0
2020-01-09 16:26:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355319999999999,80.4774,16.0,26.0,51.0
2020-01-09 16:26:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35533,80.47754,16.0,26.0,52.0
2020-01-09 16:26:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35534,80.47768,16.0,26.0,53.0
2020-01-09 16:26:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355360000000001,80.47780999999999,16.0,26.0,54.0
2020-01-09 16:26:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355369999999999,80.47794,16.0,26.0,55.0
2020-01-09 16:26:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35539,80.47805,16.0,26.0,56.0
2020-01-09 16:26:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3554,80.47816999999999,16.0,26.0,57.0
2020-01-09 16:26:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355410000000001,80.47827,16.0,26.0,58.0
2020-01-09 16:26:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355410000000001,80.47837,16.0,26.0,59.0
2020-01-09 16:27:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35542,80.47845,16.0,27.0,0.0
2020-01-09 16:27:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35542,80.4785,16.0,27.0,1.0
2020-01-09 16:27:02,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35542,80.47853,16.0,27.0,2.0
2020-01-09 16:27:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355410000000001,80.47854,16.0,27.0,3.0
2020-01-09 16:27:05,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355410000000001,80.47851999999999,16.0,27.0,5.0
2020-01-09 16:27:08,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355410000000001,80.4785,16.0,27.0,8.0
2020-01-09 16:27:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35542,80.47853,16.0,27.0,17.0
2020-01-09 16:27:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35542,80.47856999999999,16.0,27.0,18.0
2020-01-09 16:27:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35543,80.47861999999999,16.0,27.0,19.0
2020-01-09 16:27:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35543,80.47867,16.0,27.0,20.0
2020-01-09 16:27:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35544,80.47873,16.0,27.0,21.0
2020-01-09 16:27:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35544,80.47879,16.0,27.0,22.0
2020-01-09 16:27:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35545,80.47886,16.0,27.0,23.0
2020-01-09 16:27:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35546,80.47892,16.0,27.0,24.0
2020-01-09 16:27:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35548,80.47899,16.0,27.0,25.0
2020-01-09 16:27:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35548,80.47906,16.0,27.0,26.0
2020-01-09 16:27:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35549,80.47913,16.0,27.0,27.0
2020-01-09 16:27:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35549,80.4792,16.0,27.0,28.0
2020-01-09 16:27:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3555,80.47929,16.0,27.0,29.0
2020-01-09 16:27:30,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3555,80.47936999999999,16.0,27.0,30.0
2020-01-09 16:27:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35551,80.47946,16.0,27.0,31.0
2020-01-09 16:27:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35551,80.47957,16.0,27.0,32.0
2020-01-09 16:27:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35551,80.47967,16.0,27.0,33.0
2020-01-09 16:27:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35552,80.47978,16.0,27.0,34.0
2020-01-09 16:27:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35553,80.4799,16.0,27.0,35.0
2020-01-09 16:27:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35553,80.48002,16.0,27.0,36.0
2020-01-09 16:27:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35553,80.48014,16.0,27.0,37.0
2020-01-09 16:27:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35554,80.48026,16.0,27.0,38.0
2020-01-09 16:27:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35554,80.48037,16.0,27.0,39.0
2020-01-09 16:27:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35554,80.4805,16.0,27.0,40.0
2020-01-09 16:27:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48062,16.0,27.0,41.0
2020-01-09 16:27:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48075,16.0,27.0,42.0
2020-01-09 16:27:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48088,16.0,27.0,43.0
2020-01-09 16:27:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35556,80.48102,16.0,27.0,44.0
2020-01-09 16:27:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48116,16.0,27.0,45.0
2020-01-09 16:27:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48129,16.0,27.0,46.0
2020-01-09 16:27:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48143,16.0,27.0,47.0
2020-01-09 16:27:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48156999999999,16.0,27.0,48.0
2020-01-09 16:27:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35556,80.48170999999999,16.0,27.0,49.0
2020-01-09 16:27:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35556,80.48186,16.0,27.0,50.0
2020-01-09 16:27:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35558,80.482,16.0,27.0,51.0
2020-01-09 16:27:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3556,80.48214,16.0,27.0,52.0
2020-01-09 16:27:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35562,80.48229,16.0,27.0,53.0
2020-01-09 16:27:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35565,80.48243000000001,16.0,27.0,54.0
2020-01-09 16:27:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35569,80.48258,16.0,27.0,55.0
2020-01-09 16:27:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35572,80.48272,16.0,27.0,56.0
2020-01-09 16:27:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35576,80.48285,16.0,27.0,57.0
2020-01-09 16:27:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355789999999999,80.48295,16.0,27.0,58.0
2020-01-09 16:27:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35582,80.48304,16.0,27.0,59.0
2020-01-09 16:28:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355839999999999,80.48309,16.0,28.0,0.0
2020-01-09 16:28:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35586,80.48312,16.0,28.0,1.0
2020-01-09 16:28:02,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35586,80.48313,16.0,28.0,2.0
2020-01-09 16:28:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35586,80.48312,16.0,28.0,3.0
2020-01-09 16:28:04,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35586,80.48311,16.0,28.0,4.0
2020-01-09 16:28:05,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35585,80.4831,16.0,28.0,5.0
2020-01-09 16:28:06,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355839999999999,80.48309,16.0,28.0,6.0
2020-01-09 16:28:14,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355839999999999,80.4831,16.0,28.0,14.0
2020-01-09 16:28:15,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355839999999999,80.48313,16.0,28.0,15.0
2020-01-09 16:28:16,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35585,80.48318,16.0,28.0,16.0
2020-01-09 16:28:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35585,80.48323,16.0,28.0,17.0
2020-01-09 16:28:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35586,80.48328000000001,16.0,28.0,18.0
2020-01-09 16:28:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35588,80.48334,16.0,28.0,19.0
2020-01-09 16:28:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355889999999999,80.48339,16.0,28.0,20.0
2020-01-09 16:28:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35592,80.48347,16.0,28.0,21.0
2020-01-09 16:28:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355939999999999,80.48355,16.0,28.0,22.0
2020-01-09 16:28:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355960000000001,80.48364000000001,16.0,28.0,23.0
2020-01-09 16:28:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35598,80.48373000000001,16.0,28.0,24.0
2020-01-09 16:28:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356010000000001,80.48380999999999,16.0,28.0,25.0
2020-01-09 16:28:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35603,80.4839,16.0,28.0,26.0
2020-01-09 16:28:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356060000000001,80.48399,16.0,28.0,27.0
2020-01-09 16:28:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35608,80.48409000000001,16.0,28.0,28.0
2020-01-09 16:28:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356110000000001,80.48419,16.0,28.0,29.0
2020-01-09 16:28:30,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35614,80.48429,16.0,28.0,30.0
2020-01-09 16:28:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356160000000001,80.4844,16.0,28.0,31.0
2020-01-09 16:28:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35619,80.48451,16.0,28.0,32.0
2020-01-09 16:28:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35622,80.48461,16.0,28.0,33.0
2020-01-09 16:28:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35624,80.48472,16.0,28.0,34.0
2020-01-09 16:28:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35627,80.48483,16.0,28.0,35.0
2020-01-09 16:28:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35629,80.48495,16.0,28.0,36.0
2020-01-09 16:28:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35631,80.48508000000001,16.0,28.0,37.0
2020-01-09 16:28:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35633,80.48521,16.0,28.0,38.0
2020-01-09 16:28:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35634,80.48534000000001,16.0,28.0,39.0
2020-01-09 16:28:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48548000000001,16.0,28.0,40.0
2020-01-09 16:28:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48563,16.0,28.0,41.0
2020-01-09 16:28:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48577,16.0,28.0,42.0
2020-01-09 16:28:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.4859,16.0,28.0,43.0
2020-01-09 16:28:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48604,16.0,28.0,44.0
2020-01-09 16:28:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48617,16.0,28.0,45.0
2020-01-09 16:28:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48631,16.0,28.0,46.0
2020-01-09 16:28:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48646,16.0,28.0,47.0
2020-01-09 16:28:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.4866,16.0,28.0,48.0
2020-01-09 16:28:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35636,80.48674,16.0,28.0,49.0
2020-01-09 16:28:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48689,16.0,28.0,50.0
2020-01-09 16:28:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48703,16.0,28.0,51.0
2020-01-09 16:28:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35634,80.48716999999999,16.0,28.0,52.0
2020-01-09 16:28:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35632,80.48731,16.0,28.0,53.0
2020-01-09 16:28:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3563,80.48745,16.0,28.0,54.0
2020-01-09 16:28:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35628,80.48759,16.0,28.0,55.0
2020-01-09 16:28:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35626,80.48773,16.0,28.0,56.0
2020-01-09 16:28:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35624,80.48785,16.0,28.0,57.0
2020-01-09 16:28:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35622,80.48796,16.0,28.0,58.0
2020-01-09 16:28:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35621,80.48805,16.0,28.0,59.0
2020-01-09 16:29:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35621,80.48812,16.0,29.0,0.0
2020-01-09 16:29:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3562,80.48815,16.0,29.0,1.0
2020-01-09 16:29:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3562,80.48813,16.0,29.0,3.0
2020-01-09 16:29:04,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35621,80.48812,16.0,29.0,4.0
2020-01-09 16:29:06,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35621,80.48814,16.0,29.0,6.0
2020-01-09 16:29:07,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3562,80.48818,16.0,29.0,7.0
2020-01-09 16:29:08,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3562,80.48823,16.0,29.0,8.0
2020-01-09 16:29:09,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35619,80.48829,16.0,29.0,9.0
2020-01-09 16:29:10,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35619,80.48835,16.0,29.0,10.0
2020-01-09 16:29:11,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35618,80.48841,16.0,29.0,11.0
2020-01-09 16:29:12,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35617,80.48848000000001,16.0,29.0,12.0
2020-01-09 16:29:13,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356160000000001,80.48855999999999,16.0,29.0,13.0
2020-01-09 16:29:14,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35615,80.48864,16.0,29.0,14.0
2020-01-09 16:29:15,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35614,80.48871,16.0,29.0,15.0
2020-01-09 16:29:16,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35613,80.48879000000001,16.0,29.0,16.0
2020-01-09 16:29:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356119999999999,80.48888000000001,16.0,29.0,17.0
2020-01-09 16:29:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356110000000001,80.48895999999999,16.0,29.0,18.0
2020-01-09 16:29:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35609,80.48906,16.0,29.0,19.0
2020-01-09 16:29:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35608,80.48916,16.0,29.0,20.0
2020-01-09 16:29:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356069999999999,80.48926,16.0,29.0,21.0
2020-01-09 16:29:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356060000000001,80.48935999999999,16.0,29.0,22.0
2020-01-09 16:29:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35605,80.48946,16.0,29.0,23.0
2020-01-09 16:29:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35604,80.48957,16.0,29.0,24.0
2020-01-09 16:29:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35603,80.48966999999999,16.0,29.0,25.0
2020-01-09 16:29:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35602,80.48978000000001,16.0,29.0,26.0
2020-01-09 16:29:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356,80.48989,16.0,29.0,27.0
2020-01-09 16:29:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35599,80.49,16.0,29.0,28.0
2020-01-09 16:29:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35598,80.49011,16.0,29.0,29.0
2020-01-09 16:29:30,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35597,80.49023000000001,16.0,29.0,30.0
2020-01-09 16:29:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355960000000001,80.49035,16.0,29.0,31.0
2020-01-09 16:29:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355960000000001,80.49048,16.0,29.0,32.0
2020-01-09 16:29:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35597,80.4906,16.0,29.0,33.0
2020-01-09 16:29:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35599,80.49072,16.0,29.0,34.0
2020-01-09 16:29:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35602,80.49084,16.0,29.0,35.0
2020-01-09 16:29:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35605,80.49096999999999,16.0,29.0,36.0
2020-01-09 16:29:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35609,80.49109,16.0,29.0,37.0
2020-01-09 16:29:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356119999999999,80.49121,16.0,29.0,38.0
2020-01-09 16:29:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35615,80.49134000000001,16.0,29.0,39.0
2020-01-09 16:29:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35618,80.49146,16.0,29.0,40.0
2020-01-09 16:29:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35621,80.49159,16.0,29.0,41.0
2020-01-09 16:29:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35624,80.49172,16.0,29.0,42.0
2020-01-09 16:29:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35628,80.49185,16.0,29.0,43.0
2020-01-09 16:29:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35631,80.49198,16.0,29.0,44.0
2020-01-09 16:29:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35634,80.4921,16.0,29.0,45.0
2020-01-09 16:29:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35636,80.49223,16.0,29.0,46.0
2020-01-09 16:29:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35639,80.49235999999999,16.0,29.0,47.0
2020-01-09 16:29:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35642,80.49249,16.0,29.0,48.0
2020-01-09 16:29:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35645,80.49262,16.0,29.0,49.0
2020-01-09 16:29:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356489999999999,80.49275,16.0,29.0,50.0
