date_time,Bus No,Week Day,Bus Type,Driver Rating Based On Time,Driver Rating Based On Decepline,Bus Rating,Driver Age,Weather,Longtide,Latitude,Distance
2020-01-09 16:26:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35507,80.47589,13.627576117050193
2020-01-09 16:26:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3551,80.47601,13.627575138862479
2020-01-09 16:26:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35513,80.47613,13.62757416207337
2020-01-09 16:26:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35516,80.47625,14.488790494174511
2020-01-09 16:26:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35518,80.47638,13.62757253047374
2020-01-09 16:26:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355210000000001,80.4765,13.26368086065292
2020-01-09 16:26:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35522,80.47662,14.488788331598375
2020-01-09 16:26:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35524,80.47675,13.40129679770437
2020-01-09 16:26:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355260000000001,80.47686999999999,14.488786892153557
2020-01-09 16:26:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35528,80.477,14.361593675934508
2020-01-09 16:26:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35529,80.47713,15.460012365750403
2020-01-09 16:26:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3553,80.47726999999999,14.48878545275578
2020-01-09 16:26:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355319999999999,80.4774,15.460011193631026
2020-01-09 16:26:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35533,80.47754,15.460010800560463
2020-01-09 16:26:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35534,80.47768,14.48878400922347
2020-01-09 16:26:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355360000000001,80.47780999999999,14.361590767761188
2020-01-09 16:26:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355369999999999,80.47794,12.316284542174731
2020-01-09 16:26:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35539,80.47805,13.263674823927431
2020-01-09 16:26:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3554,80.47816999999999,11.069956295634828
2020-01-09 16:26:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355410000000001,80.47827,11.01456960588502
2020-01-09 16:26:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355410000000001,80.47837,8.880791609870535
2020-01-09 16:27:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35542,80.47845,5.507225523248021
2020-01-09 16:27:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35542,80.4785,3.3043353139488127
2020-01-09 16:27:02,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35542,80.47853,1.5608866201182678
2020-01-09 16:27:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355410000000001,80.47854,2.2028902653956273
2020-01-09 16:27:05,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355410000000001,80.47851999999999,2.202890263994345
2020-01-09 16:27:08,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355410000000001,80.4785,3.484511133532877
2020-01-09 16:27:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35542,80.47853,4.405780415795851
2020-01-09 16:27:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35542,80.47856999999999,5.617180599553788
2020-01-09 16:27:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35543,80.47861999999999,5.507225381605526
2020-01-09 16:27:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35543,80.47867,6.700645330433092
2020-01-09 16:27:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35544,80.47873,6.6087412594763295
2020-01-09 16:27:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35544,80.47879,7.789116731785409
2020-01-09 16:27:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35545,80.47886,6.700644997305793
2020-01-09 16:27:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35546,80.47892,8.021214932834162
2020-01-09 16:27:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35548,80.47899,7.710197350659492
2020-01-09 16:27:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35548,80.47906,7.789115954651803
2020-01-09 16:27:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35549,80.47913,7.710197154309851
2020-01-09 16:27:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35549,80.4792,9.974615054073636
2020-01-09 16:27:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3555,80.47929,8.811653663437376
2020-01-09 16:27:30,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3555,80.47936999999999,9.974614804652088
2020-01-09 16:27:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35551,80.47946,12.116023479727179
2020-01-09 16:27:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35551,80.47957,11.0145668008985
2020-01-09 16:27:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35551,80.47967,12.166396630235742
2020-01-09 16:27:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35552,80.47978,13.263670464012682
2020-01-09 16:27:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35553,80.4799,13.217479486755584
2020-01-09 16:27:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35553,80.48002,13.217479489558178
2020-01-09 16:27:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35553,80.48014,13.263670127217313
2020-01-09 16:27:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35554,80.48026,12.116022554074473
2020-01-09 16:27:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35554,80.48037,14.318935749036523
2020-01-09 16:27:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35554,80.4805,13.263669791847384
2020-01-09 16:27:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48062,14.31893538298329
2020-01-09 16:27:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48075,14.318935381581992
2020-01-09 16:27:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48088,15.46000218564346
2020-01-09 16:27:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35556,80.48102,15.460002184259299
2020-01-09 16:27:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48116,14.31893538298329
2020-01-09 16:27:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48129,15.420391949611565
2020-01-09 16:27:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48143,15.420391949611565
2020-01-09 16:27:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35555,80.48156999999999,15.46000218564346
2020-01-09 16:27:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35556,80.48170999999999,16.5218480968884
2020-01-09 16:27:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35556,80.48186,15.57822860777889
2020-01-09 16:27:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35558,80.482,15.57822783078453
2020-01-09 16:27:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3556,80.48214,16.669257268836095
2020-01-09 16:27:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35562,80.48229,15.77330201576651
2020-01-09 16:27:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35565,80.48243000000001,17.103867493194052
2020-01-09 16:27:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35569,80.48258,15.77329932939578
2020-01-09 16:27:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35572,80.48272,14.98675027643421
2020-01-09 16:27:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35576,80.48285,11.503442515885244
2020-01-09 16:27:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355789999999999,80.48295,10.45362503162628
2020-01-09 16:27:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35582,80.48304,5.934830462167619
2020-01-09 16:28:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355839999999999,80.48309,3.9763489462022044
2020-01-09 16:28:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35586,80.48312,1.101443870495394
2020-01-09 16:28:02,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35586,80.48313,1.101443870495394
2020-01-09 16:28:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35586,80.48312,1.101443870495394
2020-01-09 16:28:04,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35586,80.48311,1.5608857677683265
2020-01-09 16:28:05,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35585,80.4831,1.5608857864411627
2020-01-09 16:28:06,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355839999999999,80.48309,1.1014439251934323
2020-01-09 16:28:14,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355839999999999,80.4831,3.3043317797841385
2020-01-09 16:28:15,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355839999999999,80.48313,5.617174829236845
2020-01-09 16:28:16,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35585,80.48318,5.507219491324066
2020-01-09 16:28:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35585,80.48323,5.617174691770391
2020-01-09 16:28:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35586,80.48328000000001,6.9690823174926075
2020-01-09 16:28:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35588,80.48334,5.617174279543756
2020-01-09 16:28:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355889999999999,80.48339,9.41561213851444
2020-01-09 16:28:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35592,80.48347,9.085032376856377
2020-01-09 16:28:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355939999999999,80.48355,10.15688313935316
2020-01-09 16:28:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355960000000001,80.48364000000001,10.156882645568974
2020-01-09 16:28:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35598,80.48373000000001,9.415610252358762
2020-01-09 16:28:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356010000000001,80.48380999999999,10.156881416159193
2020-01-09 16:28:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35603,80.4839,10.453619298453935
2020-01-09 16:28:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356060000000001,80.48399,11.23445943821699
2020-01-09 16:28:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35608,80.48409000000001,11.503433935030964
2020-01-09 16:28:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356110000000001,80.48419,11.503433131872418
2020-01-09 16:28:30,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35614,80.48429,12.316261186179705
2020-01-09 16:28:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356160000000001,80.4844,12.562093769286022
2020-01-09 16:28:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35619,80.48451,11.503430987101078
2020-01-09 16:28:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35622,80.48461,12.316258757945924
2020-01-09 16:28:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35624,80.48472,12.562091393194326
2020-01-09 16:28:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35627,80.48483,13.401262619914931
2020-01-09 16:28:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35629,80.48495,14.488749791181984
2020-01-09 16:28:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35631,80.48508000000001,14.488749066535247
2020-01-09 16:28:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35633,80.48521,14.361555505903052
2020-01-09 16:28:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35634,80.48534000000001,15.459971241943023
2020-01-09 16:28:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48548000000001,16.52181485584213
2020-01-09 16:28:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48563,15.420360531932495
2020-01-09 16:28:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48577,14.318906209424151
2020-01-09 16:28:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.4859,15.420360533333787
2020-01-09 16:28:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48604,14.318906208022858
2020-01-09 16:28:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48617,15.420360533333787
2020-01-09 16:28:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48631,16.521814854440834
2020-01-09 16:28:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48646,15.420360533333787
2020-01-09 16:28:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.4866,15.459970851607762
2020-01-09 16:28:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35636,80.48674,16.558790565411407
2020-01-09 16:28:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48689,15.420360533333787
2020-01-09 16:28:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35635,80.48703,15.459971241942053
2020-01-09 16:28:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35634,80.48716999999999,15.578199074067985
2020-01-09 16:28:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35632,80.48731,15.578199852666307
2020-01-09 16:28:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3563,80.48745,15.578200628463534
2020-01-09 16:28:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35628,80.48759,15.578201407058165
2020-01-09 16:28:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35626,80.48773,13.401263615369974
2020-01-09 16:28:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35624,80.48785,12.316258760716927
2020-01-09 16:28:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35622,80.48796,9.974596993457308
2020-01-09 16:28:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35621,80.48805,7.710183015121041
2020-01-09 16:29:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35621,80.48812,3.4845048435973363
2020-01-09 16:29:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3562,80.48815,2.2028858335731223
2020-01-09 16:29:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3562,80.48813,1.5608850889312862
2020-01-09 16:29:04,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35621,80.48812,2.202885777471436
2020-01-09 16:29:06,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35621,80.48814,4.54246731077475
2020-01-09 16:29:07,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3562,80.48818,5.507214583932803
2020-01-09 16:29:08,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3562,80.48823,6.700632721609093
2020-01-09 16:29:09,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35619,80.48829,6.6087286337016895
2020-01-09 16:29:10,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35619,80.48835,6.700632887554452
2020-01-09 16:29:11,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35618,80.48841,7.789102550036102
2020-01-09 16:29:12,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35617,80.48848000000001,8.880774914173944
2020-01-09 16:29:13,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356160000000001,80.48855999999999,8.88077513957999
2020-01-09 16:29:14,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35615,80.48864,7.789103130184635
2020-01-09 16:29:15,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35614,80.48871,8.880775584763828
2020-01-09 16:29:16,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35613,80.48879000000001,9.97459925111882
2020-01-09 16:29:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356119999999999,80.48888000000001,8.880776027143856
2020-01-09 16:29:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356110000000001,80.48895999999999,11.234458613877596
2020-01-09 16:29:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35609,80.48906,11.06993732166817
2020-01-09 16:29:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35608,80.48916,11.069937599353324
2020-01-09 16:29:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356069999999999,80.48926,11.069937876967634
2020-01-09 16:29:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356060000000001,80.48935999999999,11.06993815747595
2020-01-09 16:29:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35605,80.48946,12.166380346951312
2020-01-09 16:29:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35604,80.48957,11.069938714150075
2020-01-09 16:29:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35603,80.48966999999999,12.166380964244066
2020-01-09 16:29:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35602,80.48978000000001,12.316265431661638
2020-01-09 16:29:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356,80.48989,12.166381881735322
2020-01-09 16:29:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35599,80.49,12.166382191783567
2020-01-09 16:29:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35598,80.49011,13.263655371377835
2020-01-09 16:29:30,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35597,80.49023000000001,13.263655705412237
2020-01-09 16:29:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355960000000001,80.49035,14.318920431880816
2020-01-09 16:29:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.355960000000001,80.49048,13.263655705420685
2020-01-09 16:29:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35597,80.4906,13.401272576013472
2020-01-09 16:29:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35599,80.49072,13.62754612031238
2020-01-09 16:29:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35602,80.49084,14.698301802469066
2020-01-09 16:29:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35605,80.49096999999999,13.938158270158564
2020-01-09 16:29:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35609,80.49109,13.627542858086406
2020-01-09 16:29:38,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356119999999999,80.49121,14.698298257620827
2020-01-09 16:29:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35615,80.49134000000001,13.627540901642222
2020-01-09 16:29:40,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35618,80.49146,14.69829612696489
2020-01-09 16:29:41,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35621,80.49159,14.69829506088891
2020-01-09 16:29:42,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35624,80.49172,14.98673219274518
2020-01-09 16:29:43,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35628,80.49185,14.698292576708168
2020-01-09 16:29:44,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35631,80.49198,13.62753568414607
2020-01-09 16:29:45,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35634,80.4921,14.48874799000231
2020-01-09 16:29:46,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35636,80.49223,14.698289736032118
2020-01-09 16:29:47,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35639,80.49235999999999,14.698288675553199
2020-01-09 16:29:48,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35642,80.49249,14.698287609490494
2020-01-09 16:29:49,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35645,80.49262,14.986724888098468
2020-01-09 16:29:50,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356489999999999,80.49275,16.3819096839773
2020-01-09 16:29:51,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.356539999999999,80.49289,15.7818102695295
2020-01-09 16:29:52,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3566,80.49302,17.254659666328113
2020-01-09 16:29:53,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35667,80.49316,15.781805986390584
2020-01-09 16:29:54,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35673,80.49329,16.787546376823578
2020-01-09 16:29:55,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35679,80.49343,16.787544217617295
2020-01-09 16:29:56,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35685,80.49356999999999,17.422665784782936
2020-01-09 16:29:57,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3569,80.49372,17.103816757814204
2020-01-09 16:29:58,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35694,80.49387,18.170019970734096
2020-01-09 16:29:59,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35698,80.49403000000001,17.932854461810674
2020-01-09 16:30:00,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35701,80.49419,17.932853137936767
2020-01-09 16:30:01,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35704,80.49435,16.851648552776894
2020-01-09 16:30:02,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35707,80.4945,17.761509092899047
2020-01-09 16:30:03,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35709,80.49466,16.851646491511257
2020-01-09 16:30:04,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35712,80.49481,18.854883208459054
2020-01-09 16:30:05,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35714,80.49498,17.93284741001287
2020-01-09 16:30:06,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35717,80.49514,17.76150463894356
2020-01-09 16:30:07,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35719,80.4953,19.016372326601875
2020-01-09 16:30:08,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35722,80.49547,17.932843883375135
2020-01-09 16:30:09,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35725,80.49563,19.01636951055561
2020-01-09 16:30:10,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357280000000001,80.4958,16.669187224949134
2020-01-09 16:30:11,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3573,80.49595,16.851637833832545
2020-01-09 16:30:12,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357330000000001,80.4961,17.93283903140259
2020-01-09 16:30:13,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35736,80.49625999999999,15.773235267929259
2020-01-09 16:30:14,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357389999999999,80.4964,16.85163412334757
2020-01-09 16:30:15,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35742,80.49655,16.851632886440942
2020-01-09 16:30:16,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35745,80.4967,16.66918013504773
2020-01-09 16:30:17,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35747,80.49685,16.669179303810104
2020-01-09 16:30:18,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357489999999999,80.497,15.4599261955165
2020-01-09 16:30:19,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3575,80.49714,15.459925802370162
2020-01-09 16:30:20,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357510000000001,80.49728,14.318863902835334
2020-01-09 16:30:21,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357510000000001,80.49741,14.361512599957372
2020-01-09 16:30:22,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35752,80.49754,14.361512237768556
2020-01-09 16:30:23,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35753,80.49767,13.401220807600454
2020-01-09 16:30:24,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35755,80.49779000000001,13.263602373190174
2020-01-09 16:30:25,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357560000000001,80.49791,13.217411148470308
2020-01-09 16:30:26,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357560000000001,80.49803,9.974563376511828
2020-01-09 16:30:27,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35755,80.49812,9.974563627406422
2020-01-09 16:30:28,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35754,80.49821,6.96905588062522
2020-01-09 16:30:29,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35752,80.49826999999999,6.969056201758538
2020-01-09 16:30:30,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3575,80.49833000000001,5.617152155773694
2020-01-09 16:30:31,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357489999999999,80.49838000000001,6.700611315787425
2020-01-09 16:30:32,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35748,80.49844,6.608706920958434
2020-01-09 16:30:33,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35748,80.4985,6.608706920958434
2020-01-09 16:30:34,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.35748,80.49856,5.617152294506924
2020-01-09 16:30:35,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357489999999999,80.49861,3.484494571350548
2020-01-09 16:30:36,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.3575,80.49864000000001,1.5608825658787495
2020-01-09 16:30:37,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357510000000001,80.49865,1.1014392404408804
2020-01-09 16:30:39,NA-7111,Thursday,Normal,4.0,4.5,4.5,32,32,8.357510000000001,80.49864000000001,1.5608825472020458
